,0
81,https://www.hazeldenbettyford.org/articles/podcasts/alcoholism-withdrawal-detox-treatment
82,https://www.hazeldenbettyford.org/articles/podcasts/addiction-recovery-families
83,https://www.hazeldenbettyford.org/articles/podcasts/grant-fuhr-addiction-recovery-story
84,https://www.hazeldenbettyford.org/articles/podcasts/trauma-informed-care
85,https://www.hazeldenbettyford.org/articles/podcasts/what-long-term-recovery-feels-like
86,https://www.hazeldenbettyford.org/articles/podcasts/is-it-addiction
87,https://www.hazeldenbettyford.org/articles/podcasts/teen-opioid-prevention
88,https://www.hazeldenbettyford.org/articles/podcasts/postpartum-depression
89,https://www.hazeldenbettyford.org/articles/podcasts/sesame-street-talks-about-addiction
90,https://www.hazeldenbettyford.org/articles/podcasts/marijuana-health-risks
91,https://www.hazeldenbettyford.org/articles/podcasts/teens-technology-overuse-part-1
92,https://www.hazeldenbettyford.org/articles/podcasts/marvin-seppala-shares-his-lessons
93,https://www.hazeldenbettyford.org/articles/podcasts/life-after-addiction
94,https://www.hazeldenbettyford.org/articles/podcasts/preventing-burnout-in-health-care
95,https://www.hazeldenbettyford.org/articles/podcasts/betty-ford-center-tour-with-susan-ford-bales
96,https://www.hazeldenbettyford.org/articles/podcasts/addiction-medicine-genetic-research
97,https://www.hazeldenbettyford.org/articles/podcasts/betty-ford-healing-legacy
98,https://www.hazeldenbettyford.org/articles/podcasts/addicted-child-healing-journey
99,https://www.hazeldenbettyford.org/articles/podcasts/teens-technology-overuse-part-2
100,https://www.hazeldenbettyford.org/articles/podcasts/cross-addiction
101,https://www.hazeldenbettyford.org/articles/podcasts/addiction-prevention-parents
